fpts,result,gamelength
23.38,0,30.65
29.04,1,31.55
0.24,0,31.55
17.94,1,28.16666667
5.32,0,28.16666667
19.02,0,37.11666667
38.5,1,37.11666667
26.54,1,33.25
-1.88,0,33.25
5.12,0,31.6
26.54,1,31.6
29.6,1,36.81666667
10.52,0,36.81666667
26.16,1,20.9
-1.3599999999999999,0,20.9
4.82,0,29.85
36.4,1,29.85
26.36,1,31.55
1.5,0,31.55
10.68,1,26.51666667
5.22,0,26.51666667
1.42,0,22.71666667
31.96,1,22.71666667
11.3,1,25.23333333
-0.30000000000000004,0,25.23333333
6.34,0,35.31666667
18.24,1,35.31666667
18.52,1,33.53333333
11.68,0,33.53333333
12.36,1,27.48333333
8.94,0,27.48333333
2.04,0,29.95
34.36,1,29.95
12.98,1,27.63333333
5.24,0,27.63333333
28.42,1,23.61666667
2.14,0,23.61666667
16.08,1,27.26666667
6.02,0,27.26666667
12.3,1,32.3
4.48,0,32.3
35.2,1,25.46666667
5.32,0,25.46666667
2.8,1,39.58333333
3.7800000000000002,0,39.58333333
4.66,0,33.26666667
16.22,1,33.26666667
25.0,1,38.61666667
18.46,0,38.61666667
46.4,1,39.28333333
24.72,0,39.28333333
5.36,0,27.66666667
27.74,1,27.66666667
11.120000000000001,1,24.58333333
1.56,0,24.58333333
-1.02,0,30.95
24.5,1,30.95
8.42,0,27.53333333
9.86,1,27.53333333
13.6,1,46.51666667
17.46,0,46.51666667
17.02,1,26.81666667
9.78,0,26.81666667
32.06,1,27.08333333
2.74,0,27.08333333
33.66,1,38.73333333
1.48,0,38.73333333
35.04,1,24.03333333
-2.86,0,24.03333333
12.26,1,32.83333333
10.0,0,32.83333333
23.48,1,40.2
10.04,0,40.2
17.36,1,35.13333333
20.36,0,35.13333333
35.2,1,35.18333333
14.2,0,35.18333333
4.38,0,41.16666667
24.46,1,41.16666667
34.26,1,33.75
9.44,0,33.75
22.94,1,26.43333333
3.22,0,26.43333333
38.92,1,25.26666667
-0.36,0,25.26666667
-1.7,0,28.0
12.4,1,28.0
2.52,0,45.46666667
41.56,1,45.46666667
19.52,1,30.1
3.16,0,30.1
0.86,0,30.95
19.28,1,30.95
22.98,1,34.0
-1.72,0,34.0
37.9,1,35.58333333
16.44,0,35.58333333
13.24,1,42.5
7.26,0,42.5
27.3,1,42.23333333
1.2,0,42.23333333
31.4,0,42.01666667
18.74,1,42.01666667
0.43999999999999995,0,33.78333333
36.4,1,33.78333333
10.4,1,34.26666667
9.5,0,34.26666667
33.18,1,29.66666667
17.16,0,29.66666667
13.96,1,38.9
15.18,0,38.9
32.96,1,28.9
4.22,0,28.9
30.66,1,49.33333333
5.78,0,49.33333333
19.8,1,41.0
26.64,0,41.0
13.6,0,35.28333333
15.46,1,35.28333333
21.78,0,34.33333333
13.06,1,34.33333333
16.48,1,30.25
-0.54,0,30.25
11.5,0,42.55
14.46,1,42.55
28.42,1,34.73333333
3.46,0,34.73333333
23.92,1,22.6
-0.76,0,22.6
-0.8,0,30.16666667
17.12,1,30.16666667
2.24,0,31.35
19.46,1,31.35
8.44,0,28.08333333
34.12,1,28.08333333
7.32,0,37.61666667
18.22,1,37.61666667
17.56,1,36.66666667
13.6,0,36.66666667
29.5,1,28.46666667
6.94,0,28.46666667
29.98,1,27.63333333
5.92,0,27.63333333
13.46,0,34.21666667
25.34,1,34.21666667
7.16,0,26.78333333
17.46,1,26.78333333
27.08,1,38.78333333
17.78,0,38.78333333
38.8,0,51.06666667
47.9,1,51.06666667
22.72,0,39.08333333
19.9,1,39.08333333
35.84,1,40.58333333
6.96,0,40.58333333
31.32,1,26.41666667
2.4,0,26.41666667
24.16,1,25.53333333
0.8200000000000001,0,25.53333333
1.06,0,23.85
19.32,1,23.85
24.08,0,39.93333333
24.18,1,39.93333333
17.88,1,25.61666667
0.92,0,25.61666667
6.94,1,24.86666667
2.08,0,24.86666667
10.58,0,46.7
41.84,1,46.7
2.2199999999999998,0,31.2
21.4,1,31.2
17.08,1,25.58333333
12.92,0,25.58333333
17.44,1,25.68333333
8.9,0,25.68333333
43.52,1,34.15
35.34,0,34.15
4.0600000000000005,0,28.56666667
17.14,1,28.56666667
13.3,0,36.11666667
35.5,1,36.11666667
21.38,1,37.15
17.5,0,37.15
36.88,1,29.56666667
6.36,0,29.56666667
10.06,1,35.95
10.5,0,35.95
3.2,0,24.51666667
12.24,1,24.51666667
20.3,0,39.35
28.48,1,39.35
-2.1,0,26.28333333
13.52,1,26.28333333
1.4,0,26.43333333
32.379999999999995,1,26.43333333
33.22,1,27.45
-2.8,0,27.45
1.52,0,33.11666667
28.32,1,33.11666667
8.3,0,36.71666667
23.0,1,36.71666667
32.2,1,35.43333333
-0.8999999999999999,0,35.43333333
2.64,0,36.85
18.92,1,36.85
30.56,1,32.48333333
0.22,0,32.48333333
-0.74,0,27.05
20.28,1,27.05
27.44,1,30.41666667
-0.74,0,30.41666667
13.66,1,35.93333333
6.5,0,35.93333333
38.88,1,34.55
16.48,0,34.55
12.58,1,40.58333333
2.44,0,40.58333333
2.94,0,31.95
18.46,1,31.95
4.3,0,46.03333333
19.68,1,46.03333333
6.5600000000000005,0,41.06666667
25.46,1,41.06666667
23.98,1,23.58333333
3.7800000000000002,0,23.58333333
32.879999999999995,0,43.96666667
34.52,1,43.96666667
33.980000000000004,1,32.3
4.1,0,32.3
32.18,0,50.28333333
21.04,1,50.28333333
13.56,0,37.71666667
15.58,1,37.71666667
19.76,1,39.06666667
2.32,0,39.06666667
1.1600000000000001,0,38.7
23.8,1,38.7
8.3,0,37.9
14.34,1,37.9
20.34,1,35.73333333
5.52,0,35.73333333
5.22,0,33.98333333
8.36,1,33.98333333
-2.2,0,27.5
29.38,1,27.5
20.5,0,28.75
6.12,1,28.75
7.74,0,33.51666667
4.9,1,33.51666667
28.98,1,30.03333333
2.94,0,30.03333333
23.08,0,33.95
24.28,1,33.95
-2.74,0,26.65
12.96,1,26.65
29.96,1,35.68333333
18.08,0,35.68333333
23.24,1,36.01666667
7.44,0,36.01666667
21.24,1,23.1
6.12,0,23.1
19.46,1,32.96666667
-3.7199999999999998,0,32.96666667
-1.44,0,22.66666667
26.22,1,22.66666667
17.68,1,39.1
4.28,0,39.1
23.7,1,37.65
16.6,0,37.65
3.2,0,23.53333333
7.9,1,23.53333333
29.22,1,21.11666667
0.5,0,21.11666667
21.36,1,33.88333333
10.36,0,33.88333333
31.1,1,29.38333333
7.8,0,29.38333333
18.3,1,29.78333333
3.24,0,29.78333333
6.44,0,36.63333333
18.38,1,36.63333333
35.62,1,33.36666667
5.48,0,33.36666667
19.52,1,36.35
1.42,0,36.35
-2.34,0,24.86666667
31.0,1,24.86666667
-2.34,0,24.6
36.08,1,24.6
20.24,1,23.46666667
-0.78,0,23.46666667
23.88,1,30.35
7.22,0,30.35
-3.76,0,22.63333333
18.68,1,22.63333333
20.62,1,43.95
8.8,0,43.95
12.82,1,24.48333333
2.04,0,24.48333333
26.66,0,36.0
28.78,1,36.0
15.28,0,31.11666667
25.1,1,31.11666667
13.68,1,39.13333333
5.28,0,39.13333333
11.34,1,38.16666667
9.68,0,38.16666667
5.04,0,35.18333333
37.96,1,35.18333333
4.48,0,31.3
32.239999999999995,1,31.3
31.5,1,42.03333333
13.32,0,42.03333333
14.52,0,38.61666667
27.6,1,38.61666667
4.98,0,32.35
25.18,1,32.35
19.12,1,24.58333333
3.44,0,24.58333333
38.74,1,40.76666667
15.6,0,40.76666667
3.14,0,26.96666667
17.96,1,26.96666667
7.24,0,27.58333333
17.96,1,27.58333333
28.22,1,32.41666667
8.28,0,32.41666667
9.44,0,34.38333333
32.22,1,34.38333333
-0.8200000000000001,0,34.16666667
30.4,1,34.16666667
20.34,0,41.23333333
23.7,1,41.23333333
44.18,1,22.3
4.34,0,22.3
21.74,1,51.28333333
5.96,0,51.28333333
11.6,1,26.55
9.2,0,26.55
2.52,0,33.61666667
19.96,1,33.61666667
2.8600000000000003,0,35.91666667
23.84,1,35.91666667
17.42,0,40.08333333
31.78,1,40.08333333
21.5,1,32.1
2.56,0,32.1
18.44,0,37.36666667
32.46,1,37.36666667
14.84,1,31.7
-2.06,0,31.7
15.32,1,28.51666667
3.3200000000000003,0,28.51666667
22.02,1,33.43333333
4.22,0,33.43333333
-2.12,0,24.65
37.98,1,24.65
-0.5,0,34.43333333
27.44,1,34.43333333
22.44,1,39.9
9.24,0,39.9
0.22,0,38.66666667
16.1,1,38.66666667
19.6,1,31.13333333
3.2199999999999998,0,31.13333333
14.38,1,29.18333333
-3.66,0,29.18333333
28.82,0,57.56666667
30.98,1,57.56666667
-1.68,0,27.18333333
22.04,1,27.18333333
7.22,0,32.88333333
34.18,1,32.88333333
23.46,0,33.86666667
34.02,1,33.86666667
32.980000000000004,1,36.6
11.56,0,36.6
31.76,1,36.48333333
13.86,0,36.48333333
12.46,0,41.06666667
43.64,1,41.06666667
25.54,0,45.3
20.7,1,45.3
14.120000000000001,1,24.71666667
1.32,0,24.71666667
18.36,1,20.65
2.52,0,20.65
3.44,0,23.46666667
8.98,1,23.46666667
4.1,0,36.71666667
10.48,1,36.71666667
23.54,0,35.55
32.78,1,35.55
23.4,1,31.66666667
3.34,0,31.66666667
38.22,1,27.58333333
12.3,0,27.58333333
19.08,0,32.78333333
17.44,1,32.78333333
25.4,1,30.1
1.26,0,30.1
11.2,0,40.46666667
16.78,1,40.46666667
29.42,1,31.66666667
13.48,0,31.66666667
16.26,1,30.81666667
21.3,0,30.81666667
12.14,1,26.56666667
1.96,0,26.56666667
47.32,1,29.58333333
9.52,0,29.58333333
23.08,1,27.93333333
-1.9,0,27.93333333
8.7,0,44.63333333
26.86,1,44.63333333
5.32,0,29.95
29.2,1,29.95
15.08,1,43.53333333
4.48,0,43.53333333
3.46,0,31.6
8.36,1,31.6
8.44,1,37.26666667
11.8,0,37.26666667
2.76,0,30.6
12.18,1,30.6
18.62,1,38.91666667
0.2200000000000002,0,38.91666667
21.84,1,37.18333333
3.48,0,37.18333333
8.36,1,32.03333333
11.620000000000001,0,32.03333333
3.04,0,23.23333333
32.94,1,23.23333333
22.92,1,32.75
0.28,0,32.75
13.62,0,33.1
28.34,1,33.1
6.02,0,31.16666667
18.62,1,31.16666667
43.5,1,31.48333333
2.48,0,31.48333333
8.18,0,39.36666667
25.58,1,39.36666667
12.48,0,36.66666667
23.32,1,36.66666667
3.56,0,39.48333333
17.44,1,39.48333333
30.36,1,43.43333333
17.28,0,43.43333333
24.22,1,28.43333333
3.16,0,28.43333333
16.9,1,38.28333333
14.6,0,38.28333333
0.9199999999999999,0,42.7
8.120000000000001,1,42.7
17.78,0,48.81666667
37.56,1,48.81666667
23.76,1,33.26666667
2.36,0,33.26666667
16.6,1,36.43333333
7.62,0,36.43333333
3.74,0,41.3
10.14,1,41.3
17.5,1,38.15
3.42,0,38.15
2.88,0,26.76666667
32.84,1,26.76666667
13.8,0,39.33333333
16.12,1,39.33333333
34.36,1,33.35
9.6,0,33.35
31.44,1,32.4
7.08,0,32.4
19.22,1,38.65
3.62,0,38.65
8.34,1,34.4
10.32,0,34.4
27.14,1,29.83333333
6.38,0,29.83333333
10.22,0,37.75
23.82,1,37.75
17.9,1,27.43333333
6.0600000000000005,0,27.43333333
27.24,1,35.98333333
18.3,0,35.98333333
2.42,0,36.48333333
37.56,1,36.48333333
22.64,1,36.3
11.5,0,36.3
15.58,0,43.18333333
34.38,1,43.18333333
14.72,1,40.06666667
14.94,0,40.06666667
29.32,1,30.88333333
5.0,0,30.88333333
35.38,1,25.3
-1.78,0,25.3
30.84,1,23.86666667
-3.4,0,23.86666667
4.26,0,31.95
19.34,1,31.95
38.74,1,48.48333333
17.68,0,48.48333333
3.8600000000000003,0,49.8
10.92,1,49.8
2.46,0,42.63333333
7.12,1,42.63333333
24.44,1,31.6
3.1799999999999997,0,31.6
7.66,1,42.11666667
26.76,0,42.11666667
6.68,0,35.85
36.66,1,35.85
33.0,1,26.0
-0.12,0,26.0
25.28,1,27.48333333
-0.94,0,27.48333333
19.32,0,38.96666667
15.04,1,38.96666667
0.3,0,31.46666667
30.66,1,31.46666667
25.18,1,35.73333333
12.34,0,35.73333333
16.72,0,44.83333333
17.22,1,44.83333333
16.06,1,30.3
8.5,0,30.3
47.08,1,32.78333333
0.5800000000000001,0,32.78333333
20.36,1,32.86666667
13.92,0,32.86666667
9.3,0,27.8
34.14,1,27.8
36.44,1,37.93333333
11.68,0,37.93333333
6.98,0,25.55
26.72,1,25.55
11.9,1,44.08333333
16.68,0,44.08333333
0.98,0,34.83333333
26.78,1,34.83333333
26.82,1,47.46666667
3.7800000000000002,0,47.46666667
2.0,0,28.91666667
28.28,1,28.91666667
35.3,1,34.15
21.54,0,34.15
24.84,1,35.18333333
7.5,0,35.18333333
18.74,1,32.6
3.44,0,32.6
7.12,1,36.08333333
6.98,0,36.08333333
2.18,0,25.81666667
21.18,1,25.81666667
21.28,0,38.35
34.18,1,38.35
17.34,1,33.28333333
7.3,0,33.28333333
24.58,1,25.83333333
0.96,0,25.83333333
15.92,1,41.51666667
-3.12,0,41.51666667
4.74,0,27.95
14.76,1,27.95
25.58,1,49.2
10.8,0,49.2
17.76,1,40.5
0.48,0,40.5
4.4,0,29.76666667
20.38,1,29.76666667
16.56,1,28.9
-0.8,0,28.9
6.5600000000000005,0,37.51666667
21.98,1,37.51666667
20.88,1,55.48333333
13.16,0,55.48333333
23.66,1,34.78333333
3.6799999999999997,0,34.78333333
3.08,0,30.76666667
7.2,1,30.76666667
3.34,0,33.81666667
31.86,1,33.81666667
14.56,1,29.81666667
4.36,0,29.81666667
6.58,0,34.81666667
10.46,1,34.81666667
19.5,0,35.88333333
13.52,1,35.88333333
14.2,1,29.1
0.28,0,29.1
25.82,1,35.65
1.96,0,35.65
15.64,1,41.58333333
5.42,0,41.58333333
19.9,1,28.65
3.4000000000000004,0,28.65
19.66,1,43.75
11.06,0,43.75
9.44,1,36.13333333
0.6200000000000001,0,36.13333333
38.88,1,49.91666667
18.28,0,49.91666667
4.88,0,45.66666667
13.0,1,45.66666667
-1.02,0,31.36666667
25.02,1,31.36666667
14.16,0,49.46666667
9.98,1,49.46666667
14.96,1,33.41666667
-0.3999999999999999,0,33.41666667
12.56,0,38.36666667
15.74,1,38.36666667
4.1,0,28.21666667
36.3,1,28.21666667
20.56,1,33.96666667
3.38,0,33.96666667
8.22,0,41.03333333
13.36,1,41.03333333
48.48,1,38.26666667
13.620000000000001,0,38.26666667
10.52,1,33.95
17.2,0,33.95
26.16,1,30.6
11.18,0,30.6
2.62,0,36.58333333
43.42,1,36.58333333
27.2,1,29.46666667
5.0600000000000005,0,29.46666667
4.18,0,34.4
19.28,1,34.4
7.82,1,46.83333333
23.32,0,46.83333333
7.48,0,34.53333333
41.3,1,34.53333333
5.32,0,34.6
32.54,1,34.6
30.48,1,35.56666667
15.36,0,35.56666667
13.46,0,37.5
16.62,1,37.5
22.68,1,35.61666667
1.2,0,35.61666667
7.24,1,34.23333333
2.2199999999999998,0,34.23333333
2.24,0,24.48333333
5.22,1,24.48333333
30.48,1,46.18333333
36.48,0,46.18333333
16.34,1,28.53333333
4.2,0,28.53333333
7.32,0,30.55
25.48,1,30.55
22.32,1,53.6
25.68,0,53.6
17.24,1,37.91666667
14.38,0,37.91666667
7.52,0,36.51666667
15.28,1,36.51666667
12.38,0,26.41666667
17.62,1,26.41666667
23.32,1,38.4
8.38,0,38.4
6.4,1,35.08333333
12.28,0,35.08333333
18.1,0,35.11666667
20.62,1,35.11666667
25.0,1,31.95
-0.07999999999999996,0,31.95
3.0,0,28.83333333
14.82,1,28.83333333
17.46,1,28.73333333
-2.74,0,28.73333333
7.68,0,41.06666667
28.26,1,41.06666667
18.42,1,31.5
14.46,0,31.5
12.26,0,32.88333333
9.9,1,32.88333333
16.4,1,32.71666667
5.5,0,32.71666667
21.2,1,32.56666667
3.42,0,32.56666667
22.04,1,32.45
7.32,0,32.45
14.36,1,32.85
8.9,0,32.85
14.32,1,26.96666667
7.28,0,26.96666667
1.56,0,34.91666667
26.7,1,34.91666667
6.2,0,32.38333333
9.22,1,32.38333333
27.22,1,50.95
16.98,0,50.95
10.6,0,30.03333333
16.24,1,30.03333333
23.52,1,30.98333333
4.82,0,30.98333333
20.64,0,37.15
30.18,1,37.15
4.34,0,35.58333333
14.76,1,35.58333333
17.4,1,34.2
11.04,0,34.2
3.94,0,29.96666667
13.22,1,29.96666667
23.42,1,30.85
9.9,0,30.85
19.98,1,26.95
0.48,0,26.95
2.96,0,25.7
17.16,1,25.7
2.32,0,35.9
15.32,1,35.9
21.08,1,32.61666667
5.0600000000000005,0,32.61666667
2.3600000000000003,0,39.78333333
19.08,1,39.78333333
8.5,1,45.45
22.9,0,45.45
9.16,1,33.5
25.04,0,33.5
9.16,1,33.5
25.04,0,33.5
18.58,1,34.65
17.24,0,34.65
6.38,0,29.05
28.2,1,29.05
9.78,0,44.6
33.56,1,44.6
22.36,1,34.03333333
7.32,0,34.03333333
10.44,1,37.66666667
21.36,0,37.66666667
23.58,1,47.16666667
8.84,0,47.16666667
11.24,1,32.51666667
6.52,0,32.51666667
24.16,1,27.63333333
8.14,0,27.63333333
36.0,1,26.55
23.02,0,26.55
22.78,1,28.85
18.12,0,28.85
16.52,1,31.4
8.8,0,31.4
10.26,0,26.91666667
33.4,1,26.91666667
15.3,1,32.2
4.94,0,32.2
25.46,1,34.08333333
14.34,0,34.08333333
17.88,1,41.58333333
32.42,0,41.58333333
15.02,0,42.9
30.5,1,42.9
36.22,1,24.13333333
0.88,0,24.13333333
29.3,0,36.76666667
6.2,1,36.76666667
21.88,1,32.05
2.2199999999999998,0,32.05
24.38,1,32.88333333
-1.8,0,32.88333333
28.9,0,35.9
23.72,1,35.9
13.46,0,37.76666667
8.26,1,37.76666667
22.04,1,31.16666667
10.46,0,31.16666667
27.2,1,43.9
22.66,0,43.9
30.62,1,32.16666667
-0.24,0,32.16666667
20.18,1,24.35
11.5,0,24.35
14.78,0,32.63333333
45.68,1,32.63333333
23.88,1,22.65
1.74,0,22.65
11.36,0,30.96666667
19.28,1,30.96666667
20.94,1,42.58333333
14.56,0,42.58333333
16.68,1,48.73333333
9.42,0,48.73333333
27.46,1,33.23333333
7.26,0,33.23333333
17.2,1,28.78333333
5.28,0,28.78333333
6.28,0,33.76666667
36.46,1,33.76666667
18.38,1,41.25
6.36,0,41.25
0.10000000000000009,0,44.53333333
9.02,1,44.53333333
6.2,0,50.66666667
21.6,1,50.66666667
23.54,1,36.96666667
1.5,0,36.96666667
14.4,1,31.9
0.19999999999999996,0,31.9
13.56,1,32.01666667
-3.74,0,32.01666667
11.56,1,33.1
2.3,0,33.1
0.8,0,38.71666667
19.66,1,38.71666667
1.2,0,30.06666667
16.56,1,30.06666667
14.8,1,32.76666667
5.12,0,32.76666667
23.72,1,38.68333333
16.5,0,38.68333333
20.06,1,26.33333333
2.2800000000000002,0,26.33333333
12.1,0,25.96666667
28.1,1,25.96666667
23.28,1,46.16666667
4.54,0,46.16666667
23.02,1,27.8
2.04,0,27.8
20.34,1,41.48333333
3.12,0,41.48333333
13.28,1,36.2
5.4,0,36.2
32.84,0,54.56666667
7.0600000000000005,1,54.56666667
6.74,0,34.51666667
11.74,1,34.51666667
1.18,0,31.2
22.44,1,31.2
6.52,0,29.0
12.76,1,29.0
8.7,0,50.95
18.16,1,50.95
19.08,1,23.98333333
1.4,0,23.98333333
-1.56,0,34.88333333
16.44,1,34.88333333
35.76,1,38.6
14.9,0,38.6
26.28,1,33.45
8.28,0,33.45
-0.24,0,34.53333333
20.74,1,34.53333333
27.24,1,29.05
9.48,0,29.05
0.72,0,24.83333333
12.96,1,24.83333333
9.36,1,38.93333333
8.98,0,38.93333333
20.98,1,25.7
-1.08,0,25.7
21.18,1,27.95
9.34,0,27.95
7.5600000000000005,0,35.68333333
39.36,1,35.68333333
4.18,0,35.41666667
19.66,1,35.41666667
24.94,1,29.45
10.82,0,29.45
29.14,1,31.5
3.14,0,31.5
14.5,1,39.13333333
2.52,0,39.13333333
7.42,0,33.11666667
8.26,1,33.11666667
29.04,1,28.96666667
3.26,0,28.96666667
21.1,0,38.08333333
18.26,1,38.08333333
7.52,0,37.08333333
22.88,1,37.08333333
49.68,1,47.4
7.96,0,47.4
1.36,0,31.36666667
13.56,1,31.36666667
25.66,1,32.5
3.0,0,32.5
26.28,1,47.43333333
9.24,0,47.43333333
19.96,1,33.38333333
3.38,0,33.38333333
0.5,0,35.23333333
23.16,1,35.23333333
14.82,0,45.4
0.8400000000000001,1,45.4
21.44,1,25.91666667
2.98,0,25.91666667
23.58,0,41.61666667
25.02,1,41.61666667
16.76,0,56.15
30.92,1,56.15
3.2,1,31.93333333
8.22,0,31.93333333
18.42,1,36.55
12.78,0,36.55
15.32,1,27.11666667
2.84,0,27.11666667
13.08,1,36.08333333
15.9,0,36.08333333
8.0,1,54.86666667
11.52,0,54.86666667
13.18,1,38.13333333
5.36,0,38.13333333
17.78,1,44.45
13.78,0,44.45
14.3,1,40.55
-0.06000000000000005,0,40.55
5.12,1,35.76666667
15.48,0,35.76666667
5.74,0,35.26666667
12.04,1,35.26666667
-0.8999999999999999,0,26.86666667
24.34,1,26.86666667
28.36,1,33.08333333
-0.56,0,33.08333333
15.620000000000001,1,35.51666667
11.26,0,35.51666667
6.18,1,26.55
1.2,0,26.55
12.120000000000001,0,43.98333333
14.8,1,43.98333333
5.32,0,38.28333333
25.78,1,38.28333333
-0.8400000000000001,0,32.1
32.92,1,32.1
29.22,1,34.0
9.54,0,34.0
12.34,0,36.8
1.46,1,36.8
17.56,1,36.38333333
20.0,0,36.38333333
12.66,1,41.68333333
25.44,0,41.68333333
4.52,0,36.41666667
25.84,1,36.41666667
13.28,0,34.65
13.28,1,34.65
20.36,1,30.73333333
7.28,0,30.73333333
8.52,1,29.73333333
1.08,0,29.73333333
39.0,1,56.13333333
7.42,0,56.13333333
22.88,1,36.63333333
10.54,0,36.63333333
12.64,0,43.55
31.04,1,43.55
47.72,1,44.28333333
9.3,0,44.28333333
9.46,1,47.86666667
17.44,0,47.86666667
3.3600000000000003,0,44.13333333
16.7,1,44.13333333
7.32,0,25.16666667
17.78,1,25.16666667
8.96,1,31.53333333
13.8,0,31.53333333
14.38,0,34.81666667
17.52,1,34.81666667
16.44,1,36.31666667
11.42,0,36.31666667
12.2,1,29.55
0.21999999999999997,0,29.55
12.66,1,35.01666667
10.5,0,35.01666667
22.72,1,42.35
13.08,0,42.35
37.46,1,31.03333333
9.4,0,31.03333333
10.48,0,24.0
19.82,1,24.0
1.0,0,35.56666667
10.42,1,35.56666667
9.04,0,31.95
27.38,1,31.95
2.9,0,24.51666667
18.28,1,24.51666667
0.5,0,36.58333333
19.06,1,36.58333333
24.54,1,38.76666667
9.94,0,38.76666667
21.42,1,28.18333333
1.2,0,28.18333333
9.56,0,37.15
31.4,1,37.15
20.7,0,40.38333333
18.46,1,40.38333333
0.21999999999999997,0,31.93333333
34.06,1,31.93333333
25.34,1,35.43333333
8.56,0,35.43333333
27.84,1,43.71666667
39.7,0,43.71666667
-1.3599999999999999,0,40.25
12.36,1,40.25
-0.5,0,38.55
8.3,1,38.55
7.0,1,40.36666667
12.58,0,40.36666667
2.66,0,41.76666667
13.96,1,41.76666667
23.04,0,50.36666667
30.54,1,50.36666667
19.46,1,38.46666667
4.46,0,38.46666667
-2.44,0,31.61666667
13.9,1,31.61666667
7.98,1,33.98333333
6.58,0,33.98333333
23.02,1,42.55
-1.4,0,42.55
15.280000000000001,1,46.13333333
4.26,0,46.13333333
3.26,0,32.91666667
22.04,1,32.91666667
8.04,1,37.1
3.8200000000000003,0,37.1
10.76,0,34.85
19.98,1,34.85
22.84,1,39.26666667
4.98,0,39.26666667
6.42,1,32.45
-0.24,0,32.45
10.68,0,50.95
8.94,1,50.95
30.2,1,27.93333333
5.82,0,27.93333333
21.02,1,39.53333333
7.9,0,39.53333333
21.24,1,46.21666667
3.46,0,46.21666667
28.8,1,30.65
15.24,0,30.65
2.58,0,40.45
25.14,1,40.45
32.3,1,27.53333333
1.8399999999999999,0,27.53333333
22.12,1,26.5
0.16,0,26.5
42.5,1,43.21666667
13.24,0,43.21666667
26.28,1,25.35
1.9,0,25.35
27.28,1,33.88333333
13.36,0,33.88333333
0.5,0,40.55
12.56,1,40.55
10.58,1,40.18333333
4.02,0,40.18333333
15.66,1,38.65
12.82,0,38.65
-0.5,0,37.96666667
20.64,1,37.96666667
34.18,1,32.75
12.94,0,32.75
9.76,0,40.51666667
9.68,1,40.51666667
10.96,1,36.51666667
5.5,0,36.51666667
40.4,1,35.96666667
14.14,0,35.96666667
2.88,0,27.25
19.32,1,27.25
13.3,0,33.11666667
21.92,1,33.11666667
1.54,0,37.23333333
15.620000000000001,1,37.23333333
23.4,1,35.6
4.36,0,35.6
13.82,1,36.43333333
-0.72,0,36.43333333
13.84,1,38.8
2.2,0,38.8
13.66,1,42.63333333
5.7,0,42.63333333
6.58,0,39.03333333
12.36,1,39.03333333
1.16,0,33.46666667
14.06,1,33.46666667
17.7,0,38.48333333
18.06,1,38.48333333
13.82,1,25.03333333
-0.6799999999999999,0,25.03333333
2.88,0,29.18333333
15.26,1,29.18333333
15.32,1,40.06666667
1.18,0,40.06666667
25.6,1,44.4
9.32,0,44.4
28.4,1,48.81666667
14.0,0,48.81666667
20.22,1,44.11666667
13.36,0,44.11666667
14.620000000000001,1,35.05
9.34,0,35.05
21.22,1,27.68333333
-3.1,0,27.68333333
15.34,1,31.66666667
1.1400000000000001,0,31.66666667
5.9,0,27.26666667
13.26,1,27.26666667
-1.46,0,35.95
16.4,1,35.95
3.94,0,24.56666667
32.86,1,24.56666667
24.74,1,31.6
-3.76,0,31.6
10.56,0,45.0
34.64,1,45.0
27.2,1,30.78333333
7.66,0,30.78333333
20.28,1,40.15
12.86,0,40.15
9.36,1,31.98333333
11.94,0,31.98333333
4.98,0,35.28333333
33.76,1,35.28333333
11.16,1,31.73333333
-1.8,0,31.73333333
30.54,1,50.65
1.52,0,50.65
12.22,1,42.28333333
11.120000000000001,0,42.28333333
2.32,0,25.31666667
8.74,1,25.31666667
10.06,1,42.96666667
8.98,0,42.96666667
19.58,1,37.66666667
8.44,0,37.66666667
18.62,0,40.6
27.22,1,40.6
26.26,1,43.08333333
14.76,0,43.08333333
11.38,1,34.45
8.2,0,34.45
17.54,1,39.0
8.3,0,39.0
9.02,1,30.51666667
8.48,0,30.51666667
14.28,1,43.58333333
10.88,0,43.58333333
12.14,1,33.05
4.28,0,33.05
15.46,1,42.43333333
-1.38,0,42.43333333
7.38,0,34.75
23.94,1,34.75
13.32,1,28.05
5.1,0,28.05
43.36,1,33.61666667
9.56,0,33.61666667
8.6,0,31.78333333
39.3,1,31.78333333
8.38,0,39.28333333
12.94,1,39.28333333
1.16,0,32.15
19.48,1,32.15
13.22,0,46.33333333
18.6,1,46.33333333
9.68,0,42.61666667
15.22,1,42.61666667
14.02,1,34.11666667
18.44,0,34.11666667
7.16,0,30.2
11.52,1,30.2
22.68,1,40.4
6.3,0,40.4
16.12,1,26.06666667
6.0,0,26.06666667
21.24,1,38.33333333
12.120000000000001,0,38.33333333
23.26,1,26.93333333
1.88,0,26.93333333
21.92,1,24.16666667
5.0600000000000005,0,24.16666667
18.28,1,34.48333333
5.48,0,34.48333333
37.56,1,37.78333333
11.4,0,37.78333333
4.28,0,32.78333333
3.3600000000000003,1,32.78333333
16.58,1,32.85
1.18,0,32.85
9.42,0,31.7
22.34,1,31.7
10.44,0,39.88333333
25.96,1,39.88333333
15.96,1,31.0
1.2,0,31.0
6.42,0,26.85
9.02,1,26.85
3.62,0,35.86666667
17.26,1,35.86666667
18.16,1,31.01666667
2.66,0,31.01666667
20.32,1,36.45
